mkg20001.net.samremote	mkg20001/SamRemote
ml.vivekthazhathattil.chalachithram	VivekThazhathattil/Chalachithram
mn.tck.semitone	tckmn/semitone
mobi.boilr.boilr	drpout/boilr
mobi.meddle.wehe	NEU-SNS/wehe-android
mobi.omegacentauri.SendReduced	arpruss/sendreduced
moe.ampersand.app	NyaomiDEV/Ampersand
moe.chensi.volume	yume-chan/VolumeManager
moe.craftplacer.kaiteki	Kaiteki-Fedi/Kaiteki
moe.dic1911.autodnd	dic1911/android_AutoDND
moe.dic1911.urlsanitizer	dic1911/android_URLSanitizer
moe.haruue.wadb	RikkaApps/WADB
moe.henry_zhr.firefox_no_home_button	Henry-ZHR/firefox_no_home_button
moe.henry_zhr.force_dark	Henry-ZHR/force_dark
moe.henry_zhr.kill_domain_verification	Henry-ZHR/KillDomainVerification
moe.koiverse.archivetune	rukamori/ArchiveTune
moe.lz233.unvcode	lz233/unvcode_android
moe.martini.midictrl	MartiniMoe/MIDICtrl
moe.nb4a	MatsuriDayo/NekoBoxForAndroid
moe.reimu.catshare	kmod-midori/CatShare
moe.shizuku.privileged.api	RikkaApps/Shizuku
moe.zzy040330.taffyqsl	sophiel-meow/TaffyQSL
montafra.beam	montafra/beam
mrrfv.backup.companion	mrrfv/open-android-backup
mx.sixseven.crtlineas	six-seven-or-8/crt_android
my.noveldokusha	nanihadesuka/NovelDokusha
nabu.iris.keyboard	MohamadOday/Iris
name.boyle.chris.sgtpuzzles	chrisboyle/sgtpuzzles
name.gdr.acastus_photon	gjedeer/Acastus
name.lmj001.savetodevice	lmj0011/save-on-device
name.monwf.customiuizer	MonwF/customiuizer
name.seguri.android.getforegroundactivity	seguri/GetForegroundActivity
name.seguri.android.isphoneencrypted	seguri/IsPhoneEncrypted
name.seguri.android.lock	seguri/lock
namlit.siteswapgenerator	namlit/siteswap_generator
negativedensity.techahashi	andswitch/techahashi
nemutui.com.github.nemu_droid	nemuTUI/nemu-droid
nep.timeline.cirno	Freezer-Team/Cirno
net.activitywatch.android	ActivityWatch/aw-android
net.adhikary.mrtbuddy	aniruddha-adhikary/mrt-buddy
net.alexbarry.alexgames	alexbarry/AlexGames
net.alexbarry.calc_android	alexbarry/AlexCalc
net.aliasvault.app	lanedirt/AliasVault
net.backslasher.dndtoggle	BackSlasher/dnd-toggle
net.basov.lws.fdroid	mvbasov/lWS
net.basov.lws.qr.fdroid	mvbasov/lWS.QR
net.basov.omn.fdroid	mvbasov/OMN
net.basov.omngo.fdroid	mvbasov/OMN-Go
net.bible.android.activity	AndBible/and-bible
net.bitplane.android.microphone	bitplane/Microphone
net.blumia.pineapple.lockscreen.oss	BLumia/pineapple-lock-screen
net.cacheux.nvp.app	lcacheux/nov-open-reader
net.canvoki.carburoid	vokimon/carburoid
net.canvoki.godot_dice_roller	vokimon/godot-dice-roller
net.canvoki.vokibot	vokimon/vokibot
net.carcoop.app	haukepauke/car-coop-app
net.casimirlab.frigoligo	casimir/frigoligo
net.christianbeier.droidvnc_ng	bk138/droidVNC-NG
net.clench.wallet	clenchwallet/clench-wallet
net.cozic.joplin	laurent22/joplin
net.curiana.recipes	kandrelczyk/twili-recipes
net.currit.tonality	sluedecke/tonality
net.cyclestreets	cyclestreets/android
net.daverix.urlforward	daverix/urlforwarder
net.dcnnt	cyanomiko/dcnnt-android
net.dege.salmon	degD/salmon
net.diffengine.romandigitalclock	dfyockey/RomanDigital
net.drawpile	drawpile/Drawpile
net.ebt.muzei.miyazaki	eboudrant/net.ebt.muzei.miyazaki
net.fabiszewski.ulogger	bfabiszewski/ulogger-android
net.forestany.mediacollection	ReneArentz/net.forestany.mediacollection
net.gaast.giggity	Wilm0r/giggity
net.gitsaibot.af	Gitsaibot/AF-Weather-Widget
net.gmartin.paperlessngx_uploader	gmag11/Paperless_ngx_uploader
net.gmartin.pocket2fa	gmag11/Pocket2FA
net.gsantner.dandelior	gsantner/dandelion
net.gsantner.markor	gsantner/markor
net.helcel.beans	helcel-net/beans
net.helcel.cowspent	helcel-net/cowspent
net.helcel.fidelity	helcel-net/keepass-fidelity
net.hyx.app.volumenotification	seht/volumenotification
net.ibbaa.keepitup	ibbaa/keepitup
net.inbox.pager	itprojects/InboxPager
net.iptux.xposed.callrecording	iptux/XCallRecording-xposed
net.iptux.xposed.usbdebugging	iptux/UsbDebugging-xposed
net.ivpn.client	ivpn/android-app
net.justdave.nwsweatheralertswidget	justdave/nwsweatheralertswidget
net.kaaass.zerotierfix	kaaass/ZerotierFix
net.kaltner.LoanPro	mkaltner/LoanPro
net.kevinboone.androidmediaserver	kevinboone/androidmusicserver
net.kollnig.greasemilkyway	kasnder/redd-focus-android
net.kollnig.missioncontrol	TrackerControl/tracker-control-android
net.kollnig.missioncontrol.fdroid	TrackerControl/tracker-control-android
net.koofr.vault	koofr/vault
net.kourlas.voipms_sms	michaelkourlas/voipms-sms-client
net.leodesouza.blitz	ldeso/blitz
net.liujiacai.flauth	jiacai2050/flauth
net.marcellozaniboni.sonqui	marcellozaniboni/sonqui
net.minetest.minetest	luanti-org/luanti
net.mm2d.dmsexplorer	ohmae/dms-explorer
net.mullvad.mullvadvpn	mullvad/mullvadvpn-app
net.multun.gamecounter.fdroid	multun/gamecounter
net.nhiroki.bluelineconsole	nhirokinet/bluelineconsole
net.nhiroki.bluelinesolarinfo	nhirokinet/bluelinesolarinfo
net.nhiroki.bluesquarespeedometer	nhirokinet/bluesquarespeedometer
net.nitratine.priceperunit	brentvollebregt/price-per-unit
net.nitroshare.android	nitroshare/nitroshare-android
net.nullsum.freedoom	emileb/Freedoom-for-Android
net.nurik.roman.muzei	romannurik/muzei
net.nymtech.nymvpn	nymtech/nym-vpn-client
net.opendasharchive.openarchive.release	OpenArchive/Save-app-android
net.opendsp.x4x4	GlassOnTin/opendsp-4x4
net.osmand.plus	osmandapp/Osmand
net.osmtracker	labexp/osmtracker-android
net.pejici.easydice	pejic/EasyDice
net.pfiers.osmfocus	ubipo/osmfocus
net.pgaskin.batterytile	pgaskin/batterytile
net.pgaskin.cmus.android	pgaskin/cmus-android
net.pgaskin.windy	pgaskin/windy
net.phbwt.paperwork	bwt/OpenPaperView
net.pmarks.chromadoze	pmarks-net/chromadoze
net.pp3345.ykdroid	pp3345/ykDroid
net.programmierecke.radiodroid2	segler-alex/RadioDroid
net.quietrebellion	MadEyez/quietrebellion
net.redsolver.noteless	redsolver/noteless
net.redwarp.gifwallpaper	redwarp/gif-wallpaper
net.reichholf.dreamdroid	sreichholf/dreamDroid
net.rpdev.opentodolist	mhoeher/opentodolist
net.satka.bleManager	petrsatka/BLEManager
net.schueller.instarepost	sschueller/easyrepost
net.seqular.network	tipone/seqular-android
net.sf.times	pnemonic78/HalachicTimes
net.shaytech.groceries	davideshay/groceries
net.slions.fulguris.full.fdroid	Slion/Fulguris
net.snapdrop	tanujnotes/Snapdrop
net.stargw.applist	StarGW-net/app-list
net.stargw.contacts	StarGW-net/contacts
net.stargw.contactsimport	StarGW-net/contacts-import
net.stargw.fat	StarGW-net/stargw-fat
net.stargw.fok	stargw-net/karma-firewall
net.stargw.fx	StarGW-net/stargw-fx
net.sunjiao.renamer	sun-jiao/flut-renamer
net.sylvek.itracing2	sylvek/itracing2
net.thunderbird.android	thunderbird/thunderbird-android
net.thunderbird.android.beta	thunderbird/thunderbird-android
net.tigr.navyfleetbattle	tigrino/navy-fleet-battle
net.tigr.soulcalc	tigrino/soulcalc
net.timelegend.chaka.viewer.app	elementdavv/chaka
net.tjado.passwdsafe	tejado/Authorizer
net.tjado.usbgadget	tejado/android-usb-gadget
net.tlfoxhuman.droidstress	TranslucentFoxHuman/DroidStress
net.tlfoxhuman.fakeblankscreen	TranslucentFoxHuman/FakeBlankScreen
net.toload.main.hd	plateaukao/sweetlime
net.turtton.ytalarm	turtton/YtAlarm
net.typeblog.socks	bndeff/socksdroid
net.usikkert.kouchat.android	blurpy/kouchat-android
net.vantulder.tessel	gvtulder/tessel
net.viggers.zade.wallpaper	zadeviggers/wallpaper
net.vonforst.evmap	ev-map/EVMap
net.warsmash.phone	sandstranger/WarsmashModEngine
net.wigle.wigleandroid	wiglenet/wigle-wifi-wardriving
net.xcreen.restsms	Xcreen/RestSMS
net.xtlive.EDL.Dashboard	techie66/EngineDataLogger---Dashboard
net.xvello.salasana	xvello/salasana-android
net.xzos.upgradeall	DUpdateSystem/UpgradeAll
net.yolosec.routerkeygen2	yolosec/routerkeygenAndroid
net.youapps.calcyou	you-apps/CalcYou
net.youapps.transport	you-apps/TransportYou
net.yukh.currency	yukh975/netadm-currency-app
net.yukh.xui	yukh975/3X-UI-Manager
net.yumicoradio.android	Pixwell85/YumiCoRadio-Android
neth.iecal.curbox	nethical6/curbox
nethical.locklock	nethical6/LockLock
network.loki.messenger.fdroid	session-foundation/session-android
network.mysterium.vpn	mysteriumnetwork/mysterium-vpn-mobile
news.androidtv.launchonboot	ITVlab/Launch-On-Boot
nimble.dotterel	nimble0/dotterel
nl.asymmetrics.droidshows	ltGuillaume/DroidShows
nl.devluuk.sleepywifi	DevLuuk/SleepyWifi
nl.eventinfra.wifisetup	EventInfra/wifisetup
nl.moeilijkedingen.jellyfinaudioplayer	leinelissen/jellyfin-audio-player
nl.patrickkostjens.kandroid	patrickkostjens/Kandroid
nl.privacydragon.bookwyrm	PrivacyDragon/Bookwyrm_Android
nl.tsmeets.todotree	TomSmeets/TodoTree
nl.viter.glider	Mosc/Glider
no.berge.notificationnotes	DanielBerge/notification-notes
nodo.crogers.exercisereminders	ChristopherRogers1991/ExerciseReminders
nodomain.aditya1875more.stashly	Dev-Aditya-More/Stashly
nodomain.synapp.neurocalm	synapp009/NeuroCalm
nodomain.xabd.privacyscanner	xabd/PrivacyScanner
np.com.binabh.basedcooking	Binabh/based-cooking-app
nya.kitsunyan.foxydroid	kitsunyan/foxy-droid
nz.eloque.foss_wallet	SeineEloquenz/fosswallet
nz.eloque.quits	SeineEloquenz/quits
off.kys.backtalk	kys0ff/Backtalk
off.kys.openarcade	kys0ff/OpenArcade
ogz.tripeaks	mimoguz/tripeaks-gdx
om.sstvencoder	olgamiller/SSTVEncoder2
omegacentauri.mobi.simplestopwatch	arpruss/simplestopwatch
one.jwr.interstellar	interstellar-app/interstellar
one.oktw.muzeipixivsource	james58899/MuzeiPixivSource
one.scarecrow.games.OPMT	20Nick/OPMT
one.wafler.transportia	Wafler1/transportia
onedroid.worktracker	parmstrong842/WorkTracker
ooo.akito.webmon	theAkito/webmon
openfoodfacts.github.scrachx.openbeauty	openfoodfacts/openfoodfacts-androidapp
openfoodfacts.github.scrachx.openfood	openfoodfacts/smooth-app
org.adaptit.adaptitmobile	adapt-it/adapt-it-mobile
org.adaway	AdAway/AdAway
org.adrianvictor.geleia	adrianvic/jamfish
org.afhdownloader	daktak/afh_downloader
org.akanework.gramophone	FoedusProgramme/Gramophone
org.akvo.rsr.up	akvo/akvo-rsr-up
org.alberto97.aodtoggle	Alberto97/AlwaysOnDisplayToggle
org.alberto97.ouilookup	Alberto97/OUILookup
org.andresoviedo.dddmodel2	the3deers/android-3D-model-viewer
org.androidlabs.applistbackup	AndroidLabs-org/AppListBackup
org.andstatus.app	andstatus/andstatus
org.andstatus.game2048	andstatus/game2048
org.andstatus.todoagenda	andstatus/todoagenda
org.anonomi.android	anonomi-org/anonomi-android
org.anothermonitor	AntonioRedondo/AnotherMonitor
org.app.geotagvideocamera	mlm-games/geotag-video-camera
org.application.shikiapp	pewaru-333/ShikiApp
org.archivekeep.ArchiveKeep	archivekeep/archivekeep
org.asafonov.accelerace	asafonov/accelerace.apk
org.asafonov.blockbuster	asafonov/blockbuster.apk
org.asafonov.monly	asafonov/monly.apk
org.asafonov.spass	asafonov/spass.apk
org.asafonov.weather	asafonov/weather.apk
org.asdtm.fas	qqq3/inventum
org.astermail.android	Aster-Privacy/Aster-Android
org.asteroidos.sync	AsteroidOS/AsteroidOSSync
org.astonbitecode.rustkeylock	rust-keylock/rust-keylock-android
org.atalk.android	cmeng-git/atalk-android
org.atalk.xryptomail	cmeng-git/xmail
org.avmedia.gshockGoogleSync	izivkov/CasioGShockPhoneSync
org.avmedia.remotevideocam	izivkov/RemoteVideoCam
org.b3log.siyuan	siyuan-note/siyuan-android
org.baitmooth.snow	baitmooth/snow
org.bandev.buddhaquotes	BanDev/Buddha-Quotes
org.berlin_vegan.bvapp	micuintus/harbour-Berlin-Vegan
org.bibledit.android	bibledit/android
org.bienvenidoainternet.app	Renard1911/BaiApp
org.billthefarmer.accordion	billthefarmer/accordion
org.billthefarmer.buses	billthefarmer/buses
org.billthefarmer.crossword	billthefarmer/crossword
org.billthefarmer.currency	billthefarmer/currency
org.billthefarmer.diary	billthefarmer/diary
org.billthefarmer.editor	billthefarmer/editor
org.billthefarmer.gridle	billthefarmer/gridle
org.billthefarmer.gurgle	billthefarmer/gurgle
org.billthefarmer.melodeon	billthefarmer/melodeon
org.billthefarmer.notes	billthefarmer/notes
org.billthefarmer.print	billthefarmer/print
org.billthefarmer.scope	billthefarmer/scope
org.billthefarmer.shorty	billthefarmer/shorty
org.billthefarmer.siggen	billthefarmer/sig-gen
org.billthefarmer.solver	billthefarmer/wordlesolver
org.billthefarmer.specie	billthefarmer/specie
org.billthefarmer.tuner	billthefarmer/tuner
org.birthdayadapter	SufficientlySecure/birthday-calendar
org.bitanon.studfinder	toadlyBroodle/StudFinderAndroid
org.bitbatzen.wlanscanner	bewue/WLANScanner
org.bitsrc.schussel	fmayer/schussel
org.blackcandy.androidApp	blackcandy-org/app
org.blitzortung.android.app	wuan/bo-android
org.bobstuff.bobball	bobthekingofegypt/BobBall
org.bombusmod	BombusMod/BombusMod
org.booncode.bluepass4	boon-code/bluepass
org.breezyweather	breezy-weather/breezy-weather
org.brightdv.boxbox	BrightDV/BoxBox
org.broeuschmeul.android.gps.usb.provider	freshollie/UsbGps4Droid
org.broguece.game	tyrannotorus/c-brogue-ce-android
org.btcmap	teambtcmap/btcmap-android
org.c_base.c_beam	c-base/c-beam-droid
org.ca.squawker	j-fbriere/squawker
org.cagnulein.qzcompanionnordictracktreadmill	cagnulein/QZCompanionNordictrackTreadmill
org.catrobat.paintroid	Catrobat/Paintroid
org.cheeserobot.btcwidget	AbelLykens/org.cheeserobot.btcwidget
org.chickenhook.binderfuzzy	ChickenHook/BinderFuzzy
org.chickenhook.startflagexploit	ChickenHook/StartFlagExploit
org.cimbar.camerafilecopy	sz3/cfc
org.cipherdyne.fwknop2	jp-bennett/fwknop2
org.cis_india.wsreader	cis-india/Wikisource-Reader
org.cleverfox.bluegate	cleverfox/bluegate_android
org.client.scrcpy	zwc456baby/ScrcpyForAndroid
org.codeberg.theoden8.webspace	theoden8/webspace_app
org.commonvoice.saverio	Sav22999/common-voice-android
org.connectbot	connectbot/connectbot
org.cosmicide	Cosmic-Ide/Cosmic-IDE
org.courville.nova	nova-video-player/aos-AVP
org.crazydan.studio.app.ime.kuaizi	crazydan-studio/kuaizi-ime-android
org.cry.otp	chrismiceli/motp
org.cryptomator	cryptomator/android
org.cryptomator.lite	cryptomator/android
org.css_apps_m3.password_manager	CodeSpire-Solutions/Password-Manager-Materiel-3-Expressive
org.cuberite.android	cuberite/android
org.ddosolitary.okcagent	DDoSolitary/OkcAgent
org.debian.eugen.headingcalculator	eugmes/headingcalculator
org.decsync.cc	39aldo39/DecSyncCC
org.decsync.flym	39aldo39/Flym-DecSync
org.decsync.sparss.floss	39aldo39/spaRSS-DecSync
org.deluge.trireme	teal77/trireme
org.develz.crawl	crawl/crawl
org.dianqk.ruslin	ruslin-note/ruslin-android
org.difft.temptalk	TempTalkOrg/TempTalk-Android
org.disrupted.rumble	Marlinski/Rumble
org.disspair.disspair	threadpoolx/DissPair
org.distrinet.lanshield	DistriNet/lanshield
org.dkf.jmule	a-pavlov/jed2k
org.dmfs.tasks	dmfs/opentasks
org.docspell.docspellshare	docspell/android-client
org.dolphinemu.dolphinemu	dolphin-emu/dolphin
org.draken.usagi	UsagiApp/Usagi
org.droidupnp	trishika/DroidUPnP
org.dyndns.warenix.web2pdf	warenix/Web2PDF
org.ea.sqrl	kalaspuffar/secure-quick-reliable-login
org.easyrpg.player	EasyRPG/Player
org.ebur.debitum	marmo/debitum
org.eclipse.kuksa.companion	eclipse-kuksa/kuksa-android-companion
org.electrum.electrum	spesmilo/electrum
org.elijaxapps.androidxmrigminer	ElijaxApps-org/android-xmrig-miner
org.elnix.dragonlauncher	Elnix90/Dragon-Launcher
org.emunix.insteadlauncher	btimofeev/instead-launcher-android
org.emunix.unipatcher	btimofeev/UniPatcher
org.encointer.wallet	encointer/encointer-wallet-flutter
org.epstudios.epmobile	mannd/epmobile
org.epstudios.morbidmeter	mannd/morbidmeter-android
org.equeim.tremotesf	equeim/tremotesf-android
org.esupportail.esupnfctagdroid	EsupPortail/esup-nfc-tag-droid
org.eu.exodus_privacy.exodusprivacy	Exodus-Privacy/exodus-android-app
org.eu.mumulhl.ciyue	mumu-lhl/Ciyue
org.example.rosary	jfcolom/rosary
org.exarhteam.iitc_mobile	IITC-CE/ingress-intel-total-conversion
org.exbin.bined.editor.android	exbin/bined-android
org.fairscan.app	pynicolas/FairScan
org.fcitx.fcitx5.android	fcitx5-android/fcitx5-android
org.fcitx.fcitx5.android.plugin.anthy	fcitx5-android/fcitx5-android
org.fcitx.fcitx5.android.plugin.chewing	fcitx5-android/fcitx5-android
org.fcitx.fcitx5.android.plugin.clipboard_filter	fcitx5-android/fcitx5-android
org.fcitx.fcitx5.android.plugin.hangul	fcitx5-android/fcitx5-android
org.fcitx.fcitx5.android.plugin.jyutping	fcitx5-android/fcitx5-android
org.fcitx.fcitx5.android.plugin.rime	fcitx5-android/fcitx5-android
org.fcitx.fcitx5.android.plugin.sayura	fcitx5-android/fcitx5-android
org.fcitx.fcitx5.android.plugin.thai	fcitx5-android/fcitx5-android
org.fcitx.fcitx5.android.plugin.unikey	fcitx5-android/fcitx5-android
org.fedorahosted.freeotp	freeotp/freeotp-android
org.fitchfamily.android.dejavu	n76/DejaVu
org.flare.app	flareteam/flare-engine
org.forkgram.classic	forkgram/forkgram-classic
org.forkgram.messenger	Forkgram/TelegramAndroid
org.fossasia.badgemagic	fossasia/badgemagic-app
org.fossify.calendar	FossifyOrg/Calendar
org.fossify.camera	FossifyOrg/Camera
org.fossify.clock	FossifyOrg/Clock
org.fossify.contacts	FossifyOrg/Contacts
org.fossify.documents	FossifyOrg/Documents
org.fossify.filemanager	FossifyOrg/File-Manager
org.fossify.gallery	FossifyOrg/Gallery
org.fossify.home	FossifyOrg/Launcher
org.fossify.keyboard	FossifyOrg/Keyboard
org.fossify.math	FossifyOrg/Calculator
org.fossify.messages	FossifyOrg/Messages
org.fossify.musicplayer	FossifyOrg/Music-Player
org.fossify.notes	FossifyOrg/Notes
org.fossify.paint	FossifyOrg/Paint
org.fossify.phone	FossifyOrg/Phone
org.fossify.thankyou	FossifyOrg/Thank-You
org.fossify.voicerecorder	FossifyOrg/Voice-Recorder
org.freeminer.freeminer	freeminer/freeminer
org.fsociety.vernet	osociety/vernet
org.ftena.openshelf	Swappppy/Openshelf
org.gateshipone.odyssey	gateship-one/odyssey
org.ghostsinthelab.app.rakurakuime	hiroshiyui/RakuRakuIME
org.ghostsinthelab.apps.guilelessbopomofo	hiroshiyui/GuilelessBopomofo
org.girino.frac.android.foss	girino/android-mandelbrot-set
org.github.henryquan.animeone	HQAnime/AnimeOne
org.github.nynosy.adiresy_mobile	nynosy/adiresy-mobile
org.glpi.inventory.agent	glpi-project/android-inventory-agent
org.gnosco.share2archivetoday	gabefair/Share-2-Archive-Today
org.gnu.itsmoroto.cifrasoletras	pacoandres/cifrasoletras
org.gnu.itsmoroto.midandpad	pacoandres/midandpad
org.godotengine.editor.v3	godotengine/godot
org.godotengine.editor.v4	godotengine/godot
org.grakovne.lissen	GrakovNe/lissen-android
org.gsmlg.semaphore	gsmlg-dev/ansible-semaphore-client
org.handmadeideas.floccus	floccusaddon/floccus
org.happypeng.sumatora.android.sumatoradictionary	HappyPeng2x/SumatoraDictionary
org.havenapp.main	guardianproject/haven
org.havenapp.neruppu	thamizh-root/neruppu
org.herrlado.ask.languagepack.czech	AnySoftKeyboard/AnySoftKeyboard
org.herrlado.ask.languagepack.lithuanian	AnySoftKeyboard/AnySoftKeyboard
org.herrlado.ask.languagepack.slovak	AnySoftKeyboard/AnySoftKeyboard
org.hollowbamboo.chordreader2	AndInTheClouds/chordreader2
org.hwyl.sexytopo	richsmith/sexytopo
org.hzontal.tellaFOSS	Horizontal-org/Tella-Android
org.icasdri.mather	icasdri/Mather
org.ietf.ietfsched	ietf/ietfsched
org.irmacard.cardemu	privacybydesign/irmamobile
org.isoron.uhabits	iSoron/uhabits
org.itishka.pointim	Tishka17/Point.im-Android
org.itxtech.daedalus	iTXTech/Daedalus
org.jarsi.devicewatch	jrs8205/Device-Watch
org.jdfossapps.android.shopwithmom	jdfossapps/shop-with-mom
org.jellyfin.androidtv	jellyfin/jellyfin-androidtv
org.jellyfin.mobile	jellyfin/jellyfin-android
org.jfedor.nxtremotecontrol	jfedor2/nxt-remote-control
org.jfo.app.makesomenoise	psa-jforestier/makesomenoise
org.jimvixx.smsecure	jimvixx/ShortMessageSecure
org.jitsi.meet	jitsi/jitsi-meet
org.joinmastodon.android	mastodon/mastodon-android
org.joinmastodon.android.moshinda	LucasGGamerM/moshidon
org.jshobbysoft.cameraalign	JS-HobbySoft/CameraAlign
org.jsl.wfwt	js-labs/WalkieTalkie
org.juanro.autumandu	juanro49/autu-mandu
org.juanro.feedtv	juanro49/FeedTV
org.jumascola.filmflip	Jumas-Cola/FilmFlip
org.jwz.xscreensaver	Zygo/xscreensaver
org.jyutping.jyutping	yuetyam/jyutping-android
org.kaijinlab.tap_ducky	iodn/tap-ducky
org.kaijinlab.usbdevinfo	iodn/android-usb-device-info
org.kalinisa.diatronome	grizzlyfute/Diatronome
org.kaorun.nouto	HotarunIchijou/Nouto
org.kaqui	blastrock/kakugo
org.kde.bettercounter	albertvaka/bettercounter
org.kirkezz.rttt	kirkezz/rttt
org.kiwix.kiwixmobile.standalone	kiwix/kiwix-android
org.kknickkk.spider	nickdurante/Spider
org.kochka.android.weightlogger	kochka/WeightLogger
org.koitharu.volumeicon	Koitharu/VolumeIcon
org.kore.kolabnotes.android	konradrenner/kolabnotes-android
org.koreader.launcher.fdroid	koreader/koreader
org.kvj.habtproxy.fdroid.release	kvj/hass_Bluetooth_Proxy_Companion
org.ledjlale.Nutrixious	Ledjlale/Nutrixious
org.lettucepie.flickybee	lettucepie/flicky_bee
org.liberty.android.fantastischmemo	helloworld1/AnyMemo
org.liberty.android.freeotpplus	helloworld1/FreeOTPPlus
org.libreaac.app	libretastic/libreaac-android
org.librefit.app	LibreFitOrg/LibreFit
org.lichess.mobileV2	lichess-org/mobile
org.ligi.gobandroid_hd	ligi/gobandroid
org.ligi.gobandroidhd.ai.gnugo	ligi/gobandroid-ai-gnugo
org.ligi.ipfsdroid	ligi/IPFSDroid
org.ligi.materialteatimer	ligi/MaterialTeaTimer
org.ligi.passandroid	ligi/PassAndroid
org.ligi.survivalmanual	ligi/SurvivalManual
org.linaro.glmark2	glmark2/glmark2
org.lineageos.eleven	dwi336/Eleven
org.liri.liri	petitlapin/Li-ri
org.listenbrainz.android	metabrainz/listenbrainz-android
org.localsend.localsend_app	localsend/localsend
org.lsposed.lspatch	LSPosed/LSPatch
org.lufebe16.freecell	lufebe16/freecell4maemo
org.lufebe16.lbalance	lufebe16/lbalance
org.lufebe16.pysolfc	shlomif/PySolFC
org.lyrion.squeezelite	CDrummond/squeezelite
org.maegley.megrim	smaegley/megrim
org.magicgrants.skylight	magicgrants/skylight-wallet
org.maintainteam.hypatia	MaintainTeam/Hypatia
org.maoist2009.tlsfragment	maoist2009/TlsFragment
org.materialos.icons	materialos/android-icon-pack
org.matrix.chromext	JingMatrix/ChromeXt
org.mattvchandler.a2050	mattvchandler/2050
org.mattvchandler.progressbars	mattvchandler/progressbars
org.mazhuang.guanggoo	mzlogin/guanggoo-android
org.mbach.lemonde	MBach/LeMondeRssReader
org.mcxa.zephyrlogger	ianmcxa/ZephyrLogger
org.meowcat.edxposed.manager	ElderDrivers/EdXposedManager
org.mercycorps.translationcards	translation-cards/translation-cards
org.metabrainz.android	metabrainz/musicbrainz-android
org.michaelevans.nightmodeenabler	MichaelEvans/NightModeEnabler
org.microg.nlp	microg/android_packages_apps_UnifiedNlp
org.microg.nlp.backend.apple	microg/AppleWifiNlpBackend
org.microg.nlp.backend.nominatim	microg/NominatimGeocoderBackend
org.mindshub.insigno	MindsHub/insigno_frontend
org.mlm.mages	mlm-games/mages
org.mlm.miniter	mlm-games/miniter
org.mlm.yadaw	mlm-games/yadaw
org.mqvpn.app	mp0rta/mqvpn
org.mult.daap	chrismiceli/daap-client
org.mupen64plusae.v3.alpha	mupen64plus-ae/mupen64plus-ae
org.musicbrainz.picard.barcodescanner	phw/PicardBarcodeScanner
org.musicpd	MusicPlayerDaemon/MPD
org.myfastingapp.app	rohanwinsor/MyFastingApp
org.n0.speedy_launch	NessunoZero/speedy_launcher
org.navitproject.navit	navit-gps/navit
org.netdex.androidusbscript	Netdex/android-usb-script
org.nhcham.hamfisted	specht/hamfisted
org.nitri.opentopo	Pygmalion69/OpenTopoMapViewer
org.nktnet.middor	nktnet1/middor
org.nlckysolutions.privacystats	nlckysolutions/PrivacyStats
org.noise_planet.noisecapture	Universite-Gustave-Eiffel/NoiseCapture
org.note.app	Artawower/orgnote-client
org.nqmgaming.aneko	pass-with-high-score/ANeko
org.nsh07.pomodoro	nsh07/Tomato
org.nsh07.wikireader	nsh07/WikiReader
org.nslabs.ir_blaster	iodn/android-ir-blaster
org.ntust.app.tigerduck.fdroid	tigerduck-app/tigerduck-app-android
org.nutritionfacts.dailydozen	nutritionfactsorg/daily-dozen-android
org.ocsinventoryng.android.agent	OCSInventory-NG/AndroidAgent
org.ogre.browser	OGRECave/ogre
org.olgsoft.apipepanic	rnauber/pipepanic-android
org.olpc_france.sugarizer	llaske/Sugarizer
org.onedroid.radiowave	OneDroid/RadioWave
org.onekash.kashcal	KashCal/KashCal
org.onionshare.android.fdroid	onionshare/onionshare-android
org.opendataensemble.formulus	OpenDataEnsemble/ode
org.openhab.habdroid	openhab/openhab-android
org.openhab.habdroid.beta	openhab/openhab-android
org.openobservatory.ooniprobe	ooni/probe-multiplatform
org.openorienteering.mapper	OpenOrienteering/mapper
org.openpetfoodfacts.scanner	openfoodfacts/openfoodfacts-androidapp
org.opensurge2d.surgeengine	alemart/opensurge
org.openttd.fdroid	n-ice-community/commandergenius
org.osmdroid	osmdroid/osmdroid
org.osservatorionessuno.bugbane.beta	osservatorionessuno/bugbane
org.ostrya.presencepublisher	ostrya/PresencePublisher
org.otrsc.android	otr-community/android
org.outline.android.client	Jigsaw-Code/outline-apps
org.owntracks.android	owntracks/android
org.oxycblt.auxio	OxygenCobalt/Auxio
org.p1graph.pitchvis	heinzelotto/pitchvis
org.pacien.tincapp	pacien/tincapp
org.paladyn.mediclog	JohnLines/mediclog
org.paperwise.app	prateek54353/PaperWise
org.petero.droidfish	peterosterlund2/droidfish
org.pgnapps.pk2	danilolc/pk2
org.phramusca.jamuz	phramusca/JaMuz-Remote
org.piepmeyer.gauguin	meikpiep/gauguin
org.pinpoint	StrangeGirlMurph/Pinpoint
org.pipoypipagames.cowsrevenge	Dariasteam/Cows-Revenge
org.pipoypipagames.towerjumper	Dariasteam/TowerJumper
org.playhex.twa	playhex/playhex
org.pocketworkstation.pckeyboard	klausw/hackerskeyboard
org.polymorphicshade.tubular	polymorphicshade/Tubular
org.poul.bits.android	Depau/POuLBITS-Android
org.ppsspp.ppsspp	hrydgard/ppsspp
